study,subject,session,phase,condition,file,file_name,character_index,inferred_target_code,inferred_target_label,target_flash_count,majority_count,majority_agreement,segmentation
StudyD,D_07,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_07/SE001/Train/RC/D_07_SE001_RC_Train06.edf,D_07_SE001_RC_Train06.edf,4,9,I,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_07,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_07/SE001/Train/RC/D_07_SE001_RC_Train06.edf,D_07_SE001_RC_Train06.edf,5,18,R,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_07,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_07/SE001/Train/RC/D_07_SE001_RC_Train06.edf,D_07_SE001_RC_Train06.edf,6,5,E,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_07,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_07/SE001/Train/RC/D_07_SE001_RC_Train07.edf,D_07_SE001_RC_Train07.edf,1,34,7,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_07,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_07/SE001/Train/RC/D_07_SE001_RC_Train07.edf,D_07_SE001_RC_Train07.edf,2,36,9,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_07,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_07/SE001/Train/RC/D_07_SE001_RC_Train07.edf,D_07_SE001_RC_Train07.edf,3,34,7,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_07,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_07/SE001/Train/RC/D_07_SE001_RC_Train07.edf,D_07_SE001_RC_Train07.edf,4,35,8,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_07,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_07/SE001/Train/RC/D_07_SE001_RC_Train07.edf,D_07_SE001_RC_Train07.edf,5,30,3,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_07,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_07/SE001/Train/RC/D_07_SE001_RC_Train07.edf,D_07_SE001_RC_Train07.edf,6,37,0,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Test/Dyn/D_08_SE001_Dyn_Test02.edf,D_08_SE001_Dyn_Test02.edf,1,3,C,40,14,0.35,adaptive_currenttarget_distribution
StudyD,D_08,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Test/Dyn/D_08_SE001_Dyn_Test03.edf,D_08_SE001_Dyn_Test03.edf,1,21,U,33,8,0.24242424242424243,adaptive_currenttarget_distribution
StudyD,D_08,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Test/Dyn/D_08_SE001_Dyn_Test04.edf,D_08_SE001_Dyn_Test04.edf,1,25,Y,41,12,0.2926829268292683,adaptive_currenttarget_distribution
StudyD,D_08,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Test/Dyn/D_08_SE001_Dyn_Test05.edf,D_08_SE001_Dyn_Test05.edf,1,5,E,62,18,0.2903225806451613,adaptive_currenttarget_distribution
StudyD,D_08,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Test/Dyn/D_08_SE001_Dyn_Test06.edf,D_08_SE001_Dyn_Test06.edf,1,5,E,52,19,0.36538461538461536,adaptive_currenttarget_distribution
StudyD,D_08,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Test/Dyn/D_08_SE001_Dyn_Test07.edf,D_08_SE001_Dyn_Test07.edf,1,28,1,60,26,0.43333333333333335,adaptive_currenttarget_distribution
StudyD,D_08,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Test/DynBigram/D_08_SE001_DynBigram_Test01.edf,D_08_SE001_DynBigram_Test01.edf,1,5,E,31,8,0.25806451612903225,adaptive_currenttarget_distribution
StudyD,D_08,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Test/DynBigram/D_08_SE001_DynBigram_Test02.edf,D_08_SE001_DynBigram_Test02.edf,1,3,C,28,10,0.35714285714285715,adaptive_currenttarget_distribution
StudyD,D_08,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Test/DynBigram/D_08_SE001_DynBigram_Test03.edf,D_08_SE001_DynBigram_Test03.edf,1,19,S,51,16,0.3137254901960784,adaptive_currenttarget_distribution
StudyD,D_08,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Test/DynBigram/D_08_SE001_DynBigram_Test04.edf,D_08_SE001_DynBigram_Test04.edf,1,12,L,42,22,0.5238095238095238,adaptive_currenttarget_distribution
StudyD,D_08,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Test/DynBigram/D_08_SE001_DynBigram_Test05.edf,D_08_SE001_DynBigram_Test05.edf,1,21,U,53,20,0.37735849056603776,adaptive_currenttarget_distribution
StudyD,D_08,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Test/DynBigram/D_08_SE001_DynBigram_Test06.edf,D_08_SE001_DynBigram_Test06.edf,1,34,7,23,9,0.391304347826087,adaptive_currenttarget_distribution
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train01.edf,D_08_SE001_RC_Train01.edf,1,20,T,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train01.edf,D_08_SE001_RC_Train01.edf,2,8,H,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train01.edf,D_08_SE001_RC_Train01.edf,3,18,R,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train01.edf,D_08_SE001_RC_Train01.edf,4,5,E,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train01.edf,D_08_SE001_RC_Train01.edf,5,1,A,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train01.edf,D_08_SE001_RC_Train01.edf,6,20,T,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train02.edf,D_08_SE001_RC_Train02.edf,1,18,R,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train02.edf,D_08_SE001_RC_Train02.edf,2,9,I,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train02.edf,D_08_SE001_RC_Train02.edf,3,7,G,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train02.edf,D_08_SE001_RC_Train02.edf,4,8,H,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train02.edf,D_08_SE001_RC_Train02.edf,5,20,T,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train02.edf,D_08_SE001_RC_Train02.edf,6,19,S,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train03.edf,D_08_SE001_RC_Train03.edf,1,1,A,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train03.edf,D_08_SE001_RC_Train03.edf,2,6,F,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train03.edf,D_08_SE001_RC_Train03.edf,3,6,F,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train03.edf,D_08_SE001_RC_Train03.edf,4,15,O,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train03.edf,D_08_SE001_RC_Train03.edf,5,18,R,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train03.edf,D_08_SE001_RC_Train03.edf,6,4,D,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train04.edf,D_08_SE001_RC_Train04.edf,1,18,R,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train04.edf,D_08_SE001_RC_Train04.edf,2,5,E,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train04.edf,D_08_SE001_RC_Train04.edf,3,1,A,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train04.edf,D_08_SE001_RC_Train04.edf,4,19,S,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train04.edf,D_08_SE001_RC_Train04.edf,5,15,O,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train04.edf,D_08_SE001_RC_Train04.edf,6,14,N,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train05.edf,D_08_SE001_RC_Train05.edf,1,5,E,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train05.edf,D_08_SE001_RC_Train05.edf,2,24,X,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train05.edf,D_08_SE001_RC_Train05.edf,3,16,P,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train05.edf,D_08_SE001_RC_Train05.edf,4,5,E,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train05.edf,D_08_SE001_RC_Train05.edf,5,3,C,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train05.edf,D_08_SE001_RC_Train05.edf,6,20,T,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train06.edf,D_08_SE001_RC_Train06.edf,1,33,6,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train06.edf,D_08_SE001_RC_Train06.edf,2,37,0,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train06.edf,D_08_SE001_RC_Train06.edf,3,34,7,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train06.edf,D_08_SE001_RC_Train06.edf,4,30,3,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train06.edf,D_08_SE001_RC_Train06.edf,5,35,8,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train06.edf,D_08_SE001_RC_Train06.edf,6,36,9,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_09,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Test/Dyn/D_09_SE001_Dyn_Test01.edf,D_09_SE001_Dyn_Test01.edf,1,3,C,20,7,0.35,adaptive_currenttarget_distribution
StudyD,D_09,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Test/Dyn/D_09_SE001_Dyn_Test02.edf,D_09_SE001_Dyn_Test02.edf,1,15,O,39,16,0.41025641025641024,adaptive_currenttarget_distribution
StudyD,D_09,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Test/Dyn/D_09_SE001_Dyn_Test03.edf,D_09_SE001_Dyn_Test03.edf,1,5,E,33,17,0.5151515151515151,adaptive_currenttarget_distribution
StudyD,D_09,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Test/Dyn/D_09_SE001_Dyn_Test04.edf,D_09_SE001_Dyn_Test04.edf,1,12,L,21,6,0.2857142857142857,adaptive_currenttarget_distribution
StudyD,D_09,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Test/Dyn/D_09_SE001_Dyn_Test05.edf,D_09_SE001_Dyn_Test05.edf,1,5,E,32,9,0.28125,adaptive_currenttarget_distribution
StudyD,D_09,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Test/Dyn/D_09_SE001_Dyn_Test06.edf,D_09_SE001_Dyn_Test06.edf,1,37,0,27,7,0.25925925925925924,adaptive_currenttarget_distribution
StudyD,D_09,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Test/DynBigram/D_09_SE001_DynBigram_Test01.edf,D_09_SE001_DynBigram_Test01.edf,1,20,T,28,10,0.35714285714285715,adaptive_currenttarget_distribution
StudyD,D_09,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Test/DynBigram/D_09_SE001_DynBigram_Test02.edf,D_09_SE001_DynBigram_Test02.edf,1,13,M,24,6,0.25,adaptive_currenttarget_distribution
StudyD,D_09,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Test/DynBigram/D_09_SE001_DynBigram_Test03.edf,D_09_SE001_DynBigram_Test03.edf,1,9,I,30,14,0.4666666666666667,adaptive_currenttarget_distribution
StudyD,D_09,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Test/DynBigram/D_09_SE001_DynBigram_Test04.edf,D_09_SE001_DynBigram_Test04.edf,1,12,L,28,7,0.25,adaptive_currenttarget_distribution
StudyD,D_09,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Test/DynBigram/D_09_SE001_DynBigram_Test05.edf,D_09_SE001_DynBigram_Test05.edf,1,5,E,24,13,0.5416666666666666,adaptive_currenttarget_distribution
StudyD,D_09,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Test/DynBigram/D_09_SE001_DynBigram_Test06.edf,D_09_SE001_DynBigram_Test06.edf,1,31,4,36,12,0.3333333333333333,adaptive_currenttarget_distribution
StudyD,D_09,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Train/RC/D_09_SE001_RC_Train01.edf,D_09_SE001_RC_Train01.edf,1,6,F,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_09,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Train/RC/D_09_SE001_RC_Train01.edf,D_09_SE001_RC_Train01.edf,2,1,A,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_09,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Train/RC/D_09_SE001_RC_Train01.edf,D_09_SE001_RC_Train01.edf,3,12,L,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_09,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Train/RC/D_09_SE001_RC_Train01.edf,D_09_SE001_RC_Train01.edf,4,12,L,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_09,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Train/RC/D_09_SE001_RC_Train01.edf,D_09_SE001_RC_Train01.edf,5,5,E,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_09,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Train/RC/D_09_SE001_RC_Train01.edf,D_09_SE001_RC_Train01.edf,6,14,N,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_09,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Train/RC/D_09_SE001_RC_Train02.edf,D_09_SE001_RC_Train02.edf,1,1,A,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_09,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Train/RC/D_09_SE001_RC_Train02.edf,D_09_SE001_RC_Train02.edf,2,12,L,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_09,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Train/RC/D_09_SE001_RC_Train02.edf,D_09_SE001_RC_Train02.edf,3,13,M,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_09,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Train/RC/D_09_SE001_RC_Train02.edf,D_09_SE001_RC_Train02.edf,4,15,O,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_09,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Train/RC/D_09_SE001_RC_Train02.edf,D_09_SE001_RC_Train02.edf,5,19,S,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_09,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Train/RC/D_09_SE001_RC_Train02.edf,D_09_SE001_RC_Train02.edf,6,20,T,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_09,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Train/RC/D_09_SE001_RC_Train03.edf,D_09_SE001_RC_Train03.edf,1,19,S,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_09,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Train/RC/D_09_SE001_RC_Train03.edf,D_09_SE001_RC_Train03.edf,2,16,P,20,20,1.0,fixed_blocks_20_target_flashes
